dhhi       榭
dyhr       槌
dtge       樣
dydl       槨
dqkx       樁
dsrr       樞
dmwf       標
dtwa       槽
dtak       模
dlav       樓
ddk        樊
vid        槳 樂
dhoo       樅
dcmi       樽
dtco       樸
dtmj       樺
dnot       橙
dnhb       橘
dgti       樹
dmjk       橄
dnlb       橢 椭
dnao       橡
dhkb       橋
dhuu       橇
dogf       樵
dvii       機
dywm       檀
dfbw       檔
dhsk       檄
domo       檢
doma       檜
dhal       櫛
djmc       檳
dtbo       檬
dslc       櫃
dsit       檻
djpn       檸
digi       櫥
dgwc       櫝
danr       櫚
dnwa       櫓
dbcv       櫻
danw       欄
dtrg       權
dswu       欖
imno       次
hlno       欣
crno       欲
gfno       款
tcno       欺
cno        欽
avno       歇
ccno       歉
mrno       歌 砍
srno       歐
omno       歙
hcno       歟
tgno       歡
ylm        止
mylm       正
ymp        此
ylmh       步
mpylm      武
ymje       歧
mfmym      歪
ymihh      歲
mhdm       歷
hmsmb      歸
mni        歹
mnp        死
mnhse      歿
mnlbk      殃
mnir       殆
mnhjd      殊
mnpa       殉
mnii       殘
mnjbm      殖
mnoah      殤
mnomo      殮
mnjmc      殯
mnoim      殲
hjhne      段
hshne      殷
kchne      殺
gnhne      殼
hghne      毀
schne      殿
yohne      毅
srhne      毆
wj         毋
wyi        母
owyi       每
qmwj       毒
oyyiu      毓
pp         比
wpp        毗
hqu        毛
xyrbu      毫
huff       毯
hunkq      毽
hvp        氏
rvp        民
hpm        氐
yvrvp      氓
onnhs      氖
oncsh      氛
onlln      氟
onfd       氣
ontq       氧
onjv       氨
onyvo      氦
onwk       氤
onmvm      氫
onff       氮
onnme      氯
onwot      氳
e          水
ine        永
ej         汁
emn        汀
esu        氾
ije        求
ev         汝
emj        汗
emd        汙
em         江
epd        池 柒 柒
eni        汐 泓
eu         汕
me         汞
efh        沙
ep         沁
elbu       沈
ebhn       沉
emmu       沅
ejb        沛
emg        汪
edk        決
ed         沐
eki        汰
epu        沌
ea         汨
el         沖
ehse       沒
eomn       汽 渝
ehk        沃
enhe       汲
ecsh       汾
eyt        泣
eyg        注
eine       泳
ejp        沱
eph        泌
esp        泥
emnr       河
ejr        沽
eyr        沾
eshr       沼
edhe       波
edj        沫
egi        法
elln       沸
ept        泄
elw        油
erhu       況
ebm        沮
ewc        泗
ewo        泅
elbk       泱
ecr        沿
eir        治
epru       泡
ehio       泛
eha        泊
hae        泉
qke        泰 麦
etq        洋
ehll       洲
etc        洪
eyiu       流
elq        津
emnn       洌
esj        洱
ebmr       洞
ehgu       洗
ehjr       活
eomr       洽
ehhv       派
epuk       洶
eher       洛
eiav       浪
ecnh       涕
efb        消
emvm       涇
eijb       浦
esme       浸
eowj       海
eqhl       浙
erb        涓
ewg        浬
eylh       涉
ebnd       浮
eice       浚
ecor       浴
ehgr       浩
enkm       涎
eyrf       涼
eyrd       淳
ejmf       淙
eyok       液
eff        淡
efbr       淌
eysy       淤
ehkp       添
eii        淺
eqmb       清
etmc       淇
edd        淋
emgg       涯
eyfe       淑
esbn       涮
edci       淞
eklu       淹
ewjr       涸
eapp       混
elxl       淵
edhl       淅
ejlv       淒
ejka       渚
emue       涵
ehsk       淚 激
ebhg       淫
epou       淘
eomb       淪
ebcd       深
eog        淮 难
ebsd       淨
ekkb       淆
evvw       淄
etcu       港
eysd       游
etbn       湔
eite       渡
ejmm       渲
enbs       湧
eqkk       湊
esd        渠
esmg       渥 濯
edam       渣
eihr       減
etmv       湛
edbu       湘
ejds       渤
ejrb       湖
emwg       湮
ewb        渭
ebbr       渦
eamh       湯
eapv       渴
eumb       湍
ebuh       渺
ebcn       測
ehqj       湃
ebjj       渾
etvi       滋
eaiu       溉
enbk       渙 涣
ecmt       溢
etub       溯
ejyj       滓
ejcr       溶
eybs       滂
emhf       源 鴻
ettb       溝
ejbc       滇
eihf       滅
eibi       溥
egit       溘
emvg       溼
enhh       溺
ewot       溫
ebbb       滑
egj        準
ehhw       溜
eoir       滄
ebhx       滔
ebvk       溪
eytj       漳
ejmc       演 濱
eycv       滾 滚
eyub       漓
eycb       滴
eyso       漩
etge       漾
etak       漠
eqmc       漬
esmb       漏
emwf       漂
etao       漢
etlb       滿
ekpb       滯
edoe       漆
edlo       漱
ejjl       漸
ensv       漲
eyjj       漣
etwa       漕
eawe       漫
ewvf       漯
eybk       澈
ekhr       漪
ehsu       滬
enwf       漁
eiih       滲
eold       滌
vie        漿
eytg       潼
enot       澄
enoe       潑
ekcf       潦
eqhf       潔
eggu       澆
emwj       潭
ekua       潛
eddb       潸
ejjb       潮
egth       澎
esnd       潺
elmc       潰
eang       潤
eana       澗
ehdw       潘
eicc       濂
esce       澱
errd       澡
etwv       濃
ewlj       澤
ewli       濁
etwt       澧
ehbk       澳
encr       澹
ejpn       濘
eyx        濟
eyro       濠
etbo       濛
egni       濤
esit       濫
eshm       澀 涩
eybu       濬
embb       濡
ejhf       瀉
ejhw       瀋
eypp       濾 滤
egwc       瀆
ebci       濺
eate       瀑
ehcn       瀏
eykv       瀛
etlx       瀟
edlc       瀨
ejjm       瀚
emhm       瀝
eyhc       瀕
eanw       瀾
enmb       瀰
etrg       灌
emmp       灑
etog       灘
evfn       灣
evfd       灤
f          火
kf         灰
fg         灶 尘
fpi        灼
vvf        災
nof        灸
fyhn       炕
ff         炎
ffh        炒
fno        炊
bf         炙
fyvi       炫
iknf       為
fmob       炳
fss        炬
ukf        炭
fos        炸
fpru       炮
ftq        烊
ftc        烘
fjks       烤
fher       烙
mnf        烈
hryf       烏
yrnf       烹
mylf       焉
famj       焊
fhej       烽
fytr       焙
ddf        焚
ogf        焦
fhsx       焰
otf        無
bkf        然
jaf        煮
tbnf       煎
fmwg       煙
fmbc       煩
ftmd       煤
fdwf       煉
arf        照 煦
fayt       煜
famh       煬
fhag       煌
fnbk       煥 焕
nkf        煞
fjcr       熔
suf        熙
fhsm       煽
ipf        熊
fhup       熄
yif        熟
gkf        熬
gif        熱
sif        熨
fyia       熾
fydk       燉
ffdq       燐
fggu       燒
fnot       燈
tlpf       燕
grtf       熹
fkcf       燎
ehf        燙 烫
fanp       燜
fbkf       燃
hxff       燄
fyco       燧
ffbrr      營
ffe        燮
fyed       燦
frrd       燥
fwli       燭
fhge       燬
foma       燴
fhgf       燻
fate       爆
fvid       爍
fypt       爐
fanw       爛
hbddf      爨
hlo        爪
hoau       爬
bsd        爭
bmke       爰
bwli       爵
ck         父
ckau       爸
cknin      爹
cksjl      爺
kk         爻
kkkk       爽
mfbk       爾
vmgow      牆
llml       片
llhe       版
llhwj      牌
llptd      牒
llhsb      牖
llgwc      牘
mvdh       牙
hq         牛
ihq        牟
hqp        牝
jhq        牢
hqg        牡
hqpd       牠
hqok       牧
hqphh      物
hqhqm      牲
hqjr       牯
hqhpm      牴
hqgdi      特
yvbq       牽
hnhq       犁
hqkmr      犄
sehq       犀
hqyrb      犒
ffbhq      犖
jkmhq      犛
hqgwc      犢
hqtgs      犧
ik         犬 庆 义
khsu       犯
khf        狄
khmg       狂
vmik       狀
khwl       狎
khbm       狙
khpr       狗
khhvo      狐
khjdi      狩
khav       狠
khyck      狡
khiav      狼
khkoo      狹
khbuc      狽
khwg       狸
khrb       狷
khqmb      猜
khndt      猛
khaa       猖
khwd       猓
khbsd      猙
khcmw      猶
khwmv      猥
khonk      猴
khahm      猩
cwik       猷
khhrb      獅
khgrv      猿
khbbb      猾
khyrk      獄
khytj      獐
viik       獎
khmto      獗
khwli      獨
khjpn      獰
khtoe      獲
khitc      獷
khvvv      獵
khdlc      獺
ybik       獻
khwlg      玀
yvi        玄
yioj       率
mg         王
mgno       玖
mgmmu      玩
mgmg       玨
mgyk       玟
mgok       玫
mgyr       玷
mgbbm      珊
mgdhe      玻
mgoii      玲
mgohh      珍
mgha       珀
mgoip      玳
mghlg      班
mgyiu      琉
mghnb      珮
mghjd      珠
mgiav      琅
mgmhl      琊
mgije      球
mgwg       理
mgbuu      現
mghdn      琍
mgegi      琺
mgtmc      琪
mgdd       琳
mgmso      琢
mgypn      琥
mgpp       琵
mgau       琶
mgoin      琴
mgiil      瑯
mgjrb      瑚
mgrse      瑕
mgph       瑟
mgumb      瑞
mgabu      瑁
mgbjj      琿
mgvvw      瑙
mgtlk      瑛
mgomn      瑜
mgbou      瑤 瑶
mgfbc      瑣
mgsqf      瑪
mghui      瑰
ffbmi      瑩
mgytj      璋
mgyub      璃
mgtlc      璜
mgvii      璣
mgypo      璩
mgwlv      環
mgbbe      璦
sjmgi      璧
mbmgi      璽
mgnbe      瓊
mgybp      瓏
hvio       瓜
kshvo      瓠
mfhvo      瓢
yjhoj      瓣
mvni       瓦
ttmvn      瓶
iomvn      瓷
mgmvn      甄
srmvn      甌
yvgn       甕
tm         甘
tmmv       甚
hrtm       甜
hqm        生
ykmhm      產
hmwks      甥
mkhqm      甦
bq         用
bqu        甩
nibq       甬
ijb        甫
mfbq       甭
w          田
lw         由
wl         甲
lwl        申
wks        男
pw         甸
wlll       甽
wmv        畏
wcll       界
wfq        畔
ywno       畝
yviw       畜
ikw        畚
hhw        留
wher       略
wgg        畦
wtj        畢
wtc        異
lgwm       畫
hdw        番
fbrw       當
wkmr       畸
wgni       疇
ngmwm      疆
wwwm       疊
nyo        疋
nmyiu      疏
pknio      疑
ku         疝
kon        疙
kno        疚
khne       疫
kau        疤
koll       疥
kok        疾
kmob       病
kmym       症
kdhe       疲
ktm        疳
kbm        疽
khem       疼
kohh       疹
komg       痊
kgdi       痔
kav        痕
kymp       疵
khdn       痢
knib       痛
kgp        痣
kmvm       痙
kmrt       痘
kmfr       痞
kysm       瘀
kff        痰
kyoj       瘁
kjcc       痲 癲
klmy       痱
khwj       痺
khdv       痿
kokr       痴
kypm       瘧
kamh       瘍
khni       瘋
komn       瘉
knbk       瘓 痪
kfcb       瘠
ktor       瘩
kabt       瘟
khhw       瘤
khxe       瘦
koir       瘡
kytj       瘴
kkrb       瘸
kffs       癆
kkcf       療
krru       癌
ksrj       癖
ktwb       癘
komp       癒
ktcv       癢
khok       癥
kdlc       癩
knlp       癮
knfq       癬
ktog       癱
nomk       癸
nomrt      登
nonhe      發
ha         白
ma         百
hap        皂
hapi       的
ppha       皆
hamg       皇
hahe       皈
hayck      皎
hajmu      皖
hahgr      皓
haumt      皚
depru      皰
iedhe      皴
pudhe      皺
mdbt       盂
nsbt       盈
csht       盆
mfbt       盃
cmct       益
gibt       盍
lkbt       盎
kfbt       盔
orbt       盒
isbt       盛
eobt       盜
iibt       盞
abbt       盟
lmfbt      盡
sibt       監
hebt       盤
ypwbt      盧
hxbt       盥
ehbt       盪
bu         目
bumn       盯
yvbu       盲
jbmm       直
fhbu       省
bupu       盹
dbu        相
ahbu       眉
hqbu       看
hjbu       盾
bucsh      盼
buyvi      眩
jbmc       真
burvp      眠
buhio      眨
fqbu       眷
wlooo      眾
buav       眼
busmg      眶
buihq      眸
bulmo      眺
buwd       睏
buqmb      睛
bujlo      睫
bugcg      睦
budoo      睞
yebu       督
bujka      睹
wlgtj      睪
bubd       睬
bubsd      睜
buhwj      睥
buhxu      睨
butw       瞄
bunok      睽
ybmcu      睿
buhjm      睡
bujqr      瞎
buyfd      瞇
bugit      瞌
bubac      瞑
bufbg      瞠
butlb      瞞
bumwf      瞟
fkbu       瞥
buytg      瞳
bunot      瞪
bumjk      瞰
bubbq      瞬
buogf      瞧
bukcf      瞭
gebu       瞽
buog       瞿
buncr      瞻
butbo      矇
buybp      矓
jmjmm      矗
busei      矚
ninh       矛
nhoin      矜
ok         矢
iok        矣
okss       矩
okmrt      短
okhdv      矮
okhkb      矯
mr         石
mrni       矽
mrfh       砂
mrmt       研
mrpsh      砌
mrmfj      砰
mryr       砧
mrslb      砸
mrgi       砝
mrdhe      破
mrlwl      砷
mrhpm      砥
mrhio      砭
mryiu      硫
mrhjd      硃
mrfb       硝
mrmlk      硬
mrbuu      硯
mryoj      碎
mrttc      碰
mrjnu      碗
mrtbc      碘
mrnme      碌
mrbgr      碉
mrbb       硼
mrhwj      碑
mrtvi      磁
mrptd      碟
mamr       碧
mrukf      碳
mrmbc      碩
mrthm      磋
mrybs      磅
mrobg      確
mrmrr      磊
mrstv      碾
mrgit      磕
mrsqf      碼
hemr       磐
icmr       磨
mrjii      磚
gemr       磬
mrfdq      磷
mrtlc      磺
mrnot      磴
mrvii      磯
mrogf      礁
mrddo      礎
mrpko      礙
mritc      礦
mrmtb      礪
ddkmr      礬
mrvid      礫
mmf        示
ifg        社
ifru       祀
ifnl       祁
ifmk       祆
ifylm      祉
ifhml      祈
ifhvp      祇
ifph       祕
ifkr       祐
ifsmr      祠
uummf      祟
ifbm       祖
iflwl      神
ifrhu      祝
ifhpm      祗
ifos       祚
iftq       祥
mwmmf      票
bommf      祭
iftmc      祺
ifvne      祿
ddmmf      禁
ifybc      禎
ifmrw      福
ifbbr      禍
hlmmf      禦
ifgrr      禧
ifrrj      禪
iftwt      禮
ifgni      禱
hlbi       禹
twlb       萬
oyub       禽
hd         禾
hdi        私
hdnhs      秀
hdhu       禿
hdl        秉 种
hdyj       科
hdfh       秒
hdf        秋
hdmfj      秤
hddj       秣
hdlbk      秧
hdbm       租
qkhd       秦
hdhqo      秩
hdnin      移
hdfb       稍
hdamj      稈
hdrhg      程
hdcru      稅 税
hdkkb      稀
hdgce      稜
hdog       稚
hdbgr      稠
hdoip      稔
ywrd       稟
hdhjg      種
hdbgb      稱
hdyrb      稿
hdjmo      稼
gdhne      穀
hdiua      稽
hdwce      稷
hdbhx      稻
hdqmc      積
pdmbc      穎
hdhah      穆
nfhd       穌
hdjip      穗
hdgow      穡
hdymh      穢
hdtoe      穫
hdbmp      穩
jc         穴
jckn       究
jcm        空
jcn        穹
jcmvh      穿
jcik       突
jcos       窄
jcvis      窈
jcmig      窒
jclmo      窕
jcskr      窘
jchwe      窗
jchgr      窖
jcsuu      窟
jcwd       窠
jcegg      窪
jcbbr      窩
jctgf      窯
jchhn      窮
jcqou      窺 窥
jchxv      竄
jchsk      竅
jcgwc      竇
jchdb      竊
yt         立
ytyr       站
ytwg       童
ytice      竣
ytapv      竭
ytumb      端
yuytu      競
h          竹
hmm        竺
hmj        竿
hmd        竽
hau        笆
hhk        笑
hyt        笠
hdm        笨
hlw        笛
hnlh       第
hodi       符
hhqm       笙
hir        笞
hgdi       等
hdb        策
hlq        筆
hsmg       筐
hbmr       筒
homr       答
hbks       筋
hoi        筏
hpdk       筷
hail       節
hgpm       筠
hjrr       管
htmc       箕
hii        箋
hnkm       筵
hbut       算
hqtm       箝
heha       箔
hbsd       箏
htbn       箭
hdbu       箱
hjju       範
hihr       箴
hvno       篆
hhsb       篇
hhag       篁
hyrb       篙
hywv       簑
hmkd       築
hsqf       篤
hnhh       篛
hbui       篡
hhrb       篩
hysk       簇
hlav       簍
hwli       篾
hyhj       篷
hlx        簫
htlc       簧
hmua       簪
hrrj       簞
hlmc       簣
hana       簡
hicc       簾
heii       簿
htce       簸
homo       簽
hncr       簷
hgni       籌
hsit       籃
hqda       籍
hbfe       籐
hybp       籠
hdlc       籟
hoim       籤
hybg       籬
hwlg       籮
hobc       籲
fd         米
fdcsh      粉
fdyt       粒
fdbm       粗
mwfd       粟
nfdn       粥
ecfd       粱
fdmlk      粳
hbmms      粵
fdyoj      粹
fdjmf      粽
fdqmb      精
fdjrb      糊
fdtgf      糕
fdilr      糖
fdile      糠
icfd       糜
fdwtc      糞
fdtak      糢
fdtwa      糟
fdyhr      糙
fdamg      糧
fdmbb      糯
vif        糸
hvif       系
vfvl       糾
vfdi       紂
vfm        紅
vfsu       紀
vfshh      紉
vfon       紇
vfpi       約
vfyhs      紡
vffh       紗
vfyk       紋
ykvif      紊
qmvif      素
jbvif      索
vfpu       純
vfng       紐
vfpp       紕
vfnhe      級
vfmmi      紜
vfob       納
vfhvp      紙
vfcsh      紛
vffq       絆
vfyvi      絃
vfyiu      統
duvif      紮
vfshr      紹
vflln      紼
vfuu       絀
vfw        細
vflwl      紳
vfbm       組
wvif       累
vfhem      終
vfyck      絞
vfgr       結
vfij       絨
vfshu      絕
ypvif      紫
vrvif      絮
vfvif      絲
vfher      絡
vfomr      給
vfpa       絢
vfmvm      經
vfrb       絹
vfwd       綑
vfhql      綁
vfbv       綏
vfjmo      綻
vfjrr      綰
vfjmf      綜
vfyaj      綽
vfgce      綾
vfvne      綠
sevif      緊
vfeee      綴
vfbtv      網
vfbtu      綱
vfkmr      綺
vfbgr      綢
vfhab      綿
vfbd       綵
vfomb      綸
vfog       維
vfjka      緒
vfvvw      緇
vfybb      締
vfdw       練
vfdmq      緯
vfmge      緻
vfihr      緘
vfmwl      緬
vfrsj      緝
vfhsb      編
vfvno      緣
vfhae      線
vfhje      緞
vfbme      緩
vfhjm      綞
vfcmt      縊
vfcmc      縑
ffbvf      縈
vfibi      縛
bfhvf      縣
vfjoa      縮
vfqmc      績
vfsmh      繆
vflav      縷
vfwvf      縲
vfubb      繃
vfyhj      縫
vfhwp      總
vfhoo      縱
vfvvd      繅
okvif      繁
vfyia      織
vftgr      繕
vfggu      繞
vfkcf      繚
vflx       繡
jevif      繫
tbli       繭 萤
vfwlj      繹
vfrxu      繩
vfoma      繪
yjvfj      辮
vfjmc      繽
vfvvi      繼
hbuf       纂
vfiwg      纏
vfgwc      續
vfbcv      纓
vfoim      纖
vfswu      纜
oju        缶
oum        缸
oudk       缺
oudm       缽
geoju      罄
oumbj      罈
outrg      罐
bcmj       罕
btyv       罔
wljr       罟
wljbm      置
wlyaj      罩
wllmy      罪
wljka      署
wlyrn      罰
wlsqf      罵
wlibp      罷
wlpog      罹
wlvfg      羅
wltjf      羈
tq         羊
tghu       羌
tlmj       羋
tgk        美
tgf        羔
thng       羞
tqoii      羚
tgtr       善
tghqi      義
tgeno      羨
srtq       群
tqapv      羯
tghds      羲
tqywm      羶
tgftk      羹
yktq       羸
smsim      羽
smt        羿
jesmm      翅
cism       翁
smyt       翌
oismm      翎
smha       習
tqsmm      翔
orsmm      翕
smyoj      翠
lysmm      翡
smog       翟
hbsmm      翩
jjosm      翰
hjsmm      翱
sesmm      翳
smwtc      翼
gusmm      翹
hwsmm      翻
fusmg      耀
jkp        老
jkmvs      考
jka        者
jpa        耆
mbll       而
mbdi       耐
mbv        耍
qd         耒
qdmmi      耘
qdtt       耕
qdau       耙
qdhqu      耗
qdrlr      耜
sj         耳
sjnl       耶
sjlbu      耽
sjf        耿
sjhhl      聊
sjoii      聆
srhg       聖
sjlws      聘
ansj       聞
sehho      聚
gksj       聱
gesj       聲
sjhwp      聰
sjvit      聯
hosj       聳
sjyia      職
sjsjj      聶
ypsj       聾
sgjwp      聽
lq         聿
silq       肆
pklq       肄
lx         肅
hklq       肇
obo        肉
bks        肋
bhn        肌
fb         肖
yvb        肓
bmj        肝
bdi        肘
bg         肚
yib        育
bjb        肺
bau        肥
bje        肢
bki        肱
bhne       股
bpu        肫
hsb        肩
kkb        肴
byhs       肪
ymb        肯
bfq        胖
nob        胥
bmfm       胚
wb         胃
lpb        背
jrb        胡
bwl        胛
bir        胎
bpru       胞
lvbu       胤
bfmu       胱
bpa        脂
bkn        胰
ksksb      脅
bwk        胭
bbmr       胴
bnmu       脆
bpuk       胸
bher       胳
bhhv       脈
ibpp       能
fcb        脊
bijb       脯
bjbd       脖
mvb        脣
bcru       脫 脱
olhb       脩
bjnu       腕
bjcm       腔
byok       腋
bioi       腑
seb        腎 臀
bsmv       脹
btbc       腆
bhwj       脾
ioib       腐
bnkq       腱
bmwv       腰
bamh       腸
bahm       腥
bwp        腮
bcrl       腳
bhjg       腫
boae       腹
bhae       腺
bvvw       腦
bybs       膀
yrbb       膏
bmrb       膈
bibi       膊
byav       腿
bfbg       膛
btak       膜
bdoe       膝
bsmh       膠
ypwb       膚
btgr       膳
bipc       膩
bgth       膨
bytp       臆
byvg       臃
iogb       膺
sjb        臂
btwv       膿
bncr       膽
bomo       臉
boma       膾
byx        臍
bjmc       臏
bvvv       臘
bypt       臚
btis       臟
slsl       臣
slo        臥
imsll      臧
slorr      臨
hbu        自
huik       臭
hud        臬
mig        至
mghe       致
grbg       臺
mgqkd      臻
hx         臼
hxo        臾
bhx        舀
qkhx       舂
hxwks      舅
hxyc       與
hxbc       興
hcq        舉
togx       舊
hjr        舌
ohjr       舍
hrhvp      舐
ornin      舒
hrhkp      舔
niq        舛
bbnq       舜
otniq      舞
hbyi       舟
hyu        舢
hyyhn      航
hyyhs      舫
hyhe       舨
hyhne      般
hyjp       舵
hyyvi      舷
hyha       舶
hycr       船
hynkg      艇
hyhxe      艘
hyoir      艙
hysit      艦
av         艮
iav        良
toav       艱
nau        色
tk         艾
tyv        芒
tpi        芍
tyhs       芳
tino       芝
tqo        芙
tau        芭
tmvh       芽
thne       芟
thml       芹
top        花
tcsh       芬
toll       芥
pupu       芻
tjmn       苧
tesu       范
tnih       茅
tss        苣
tmnr       苛
tjr        苦
tksr       茄
tkr        若
tih        茂
tdj        茉
tgb        苒
tlbk       英
tuu        茁
tbu        苜
tir        苔
tniu       苑
tpru       苞
toii       苓
tpr        苟
teyv       茫
tyvu       荒
tkss       荔
tmtn       荊
tsj        茸
tkld       荐
taj        草
twk        茵
twr        茴
tohg       荏
tvii       茲 兹
tvr        茹
tod        茶
tnir       茗
tpa        荀
thjd       茱
tefh       莎
tjmu       莞
tytj       莘
tjbd       荸
tkoo       莢
tmvm       莖
tikt       莽
tak        莫
trhr       莒
tvmg       莊
towy       莓
thdn       莉
thds       莠
tomr       荷
tkhf       荻
tomd       荼
tytr       菩
tyoj       萃
tysm       菸
temj       萍
tede       菠
tjrr       菅
tjlv       萋
tqmb       菁
tmtj       華
tgce       菱
tklu       菴
tjka       著
tdoo       萊
tndo       菰
tab        萌
twhd       菌
tyfe       菽
tlmy       菲
tpfd       菊
thxo       萸
thdv       萎
tpou       萄
tbd        菜 荣
tybb       蒂
tbjj       葷
tehr       落
tjmm       萱
tnok       葵
tdmq       葦
tjrb       葫
tptd       葉
tmpt       葬
tapv       葛
trrs       萼
tbbr       萵
tpib       葡
thjg       董
thau       葩
tjcr       蓉
tyrb       蒿
titb       蓆
tyvw       蓄
tbmo       蒙
teot       蒞
teib       蒲
tmff       蒜
tgit       蓋
tnef       蒸
tndf       蓀
toyr       蓓
thui       蒐
toir       蒼
titf       蔗
tfbk       蔽
tsfi       蔚
tyjj       蓮
tnmu       蔬
tnli       蔭
tawe       蔓
twli       蔑
tvmi       蔣 药
tbof       蔡
tpmw       蔔
tyhj       蓬
thwp       蔥 蓖 蓖
tjoa       蓿
tppp       蕊
tjip       蕙
tmbj       蕈
tmto       蕨
teah       蕩
thdw       蕃
togf       蕉
tlx        蕭
totf       蕪
tydl       薪
teii       薄
tmbw       蕾
tsrj       薜
tmwm       薑
tgow       薔
twla       薯
thrj       薛
thok       薇
tims       藏
tnlm       薩
tsit       藍
tbhu       藐
tqda       藉
thgf       薰
tehw       藩
tgii       藝
tlvk       藪
tqdb       藕
tbfe       藤
terd       藻
tyrv       藹
ticr       蘑
tang       藺
typt       蘆
tyhc       蘋
tnfd       蘇
tvft       蘊
tsjd       蘗
tanw       蘭
tnfq       蘚
tmgf       蘸
twlg       蘿
yphn       虎
ypsm       虐
ypyk       虔
yphen      處
ynhhh      彪
yptm       虛
ypwjs      虜
yprmk      虞
rsypn      號
ygmms      虧
lmi        虫
nhli       虱
lim        虹
liyk       蚊
liyj       蚪
linl       蚓
eilmi      蚤
umli       蚩
liqj       蚌
lici       蚣
lijp       蛇
liyg       蛀
litm       蚶
lijr       蛄
limnr      蚵
libm       蛆
nolmi      蛋
lios       蚱
liom       蚯
liyck      蛟
ligg       蛙
limig      蛭
liwr       蛔
lihjd      蛛
liomr      蛤
linib      蛹
linkg      蜓
lirmk      蜈
qllmi      蜇
wlpli      蜀
lihqi      蛾
licru      蛻 蜕
lihej      蜂
mvlmi      蜃
lijnu      蜿
jphi       蜜
liqmb      蜻
lindt      蜢
lidhl      蜥
liaph      蜴
liokr      蜘
oilmi      蝕
liiil      螂
lijrb      蝴
liptd      蝶
limrw      蝠
lirse      蝦
libbr      蝸
njlii      蝨
lihsb      蝙
lihag      蝗
lihdj      蝌
liybs      螃
libac      螟
lisqf      螞
ffbli      螢
mblmi      融
liyij      蟀
liytj      蟑
lifbg      螳
litit      蟒
litak      蟆
gklmi      螫
lilav      螻
liwvf      螺
liwim      蟈
lihdp      蟋
liggu      蟯
lirrj      蟬
lilii      蟲
litgi      蟻
lirxu      蠅
liavo      蠍
nqlmi      蟹
liyro      蠔
limbb      蠕
limtb      蠣
qalii      蠢
volii      蠡
livvv      蠟
lilit      蠱
muali      蠶
jbmri      蠹
vflmi      蠻
hbt        血
hommn      行
hoemn      衍
hoicn      術
hoggn      街
homrn      衙
hodqn      衛
hohgn      衝
honkn      衡
hobgn      衢
yhv        衣
lsh        初
qmv        表
lhhh       衫
ywmv       衰
jlhv       衷
grhv       袁
ldk        袂
ycrhv      袞
kryhv      袈
ldhe       被
lam        袒
llw        袖
lpru       袍
opyhv      袋 铱
jiyhv      裁
mnyhv      裂
loik       袱
ehyhv      裟
yvbcr      裔
lskr       裙
lijb       補
ieyhv      裘
vgyhv      裝
lwg        裡
hayv       裊
lcor       裕
fbryv      裳
lggy       褂
lyyhv      裴
ywdv       裹
lwd        裸
hnyhv      製
lhwj       裨
ljka       褚
lapp       褐
loae       複
yodv       褒
lord       褓
lyav       褪
lijj       褲
lmvi       褥
lhyn       褫
ygiv       褻
lsma       褶
yrrv       襄
llav       褸
lfbw       襠
lddf       襟
lhbk       襖
lsit       襤
ltwi       襪
ypyhv      襲
lydu       襯
mcw        西
mwv        要
mbaj       覃
mwhoe      覆
buhu       見
bbuu       覓
qobuu      規
ifbuu      視
ydbuu      親
onbuu      覦
utbuu      覬
tmbuu      覲
hbbuu      覺
swbuu      覽
tgbuu      觀
nbshq      解
nboah      觴
nbwli      觸
ymmr       言
yrj        計
yrmn       訂
yry        訃
yrsu       記
yrmj       訐
yrdi       討
yrm        訌
yru        訕
yrnj       訊
yrhp       託
yrlll      訓
yron       訖
yryhs      訪
yrmvh      訝
yrdk       訣
yrob       訥
yroj       許
yrhne      設
yrci       訟
yrop       訛
yryg       註
yrine      詠
yrmfj      評
yrsmr      詞
yrmym      証
yrjr       詁
yrshr      詔
yrbm       詛
yros       詐
yrhpm      詆
yrhmy      訴
yrohh      診
yrjhp      詫
yryvo      該
yrtq       詳
yripm      試
yrgdi      詩
yrgr       詰
yrkms      誇
yrkf       詼
xyrpa      詣
yrihs      誠
yrhjr      話
yrhjd      誅
yrnmu      詭
yrpa       詢
yromg      詮
yrhmr      詬
ncymr      詹
yrnib      誦
yrgp       誌
yrmmr      語
yrmoo      誣
yrshp      認
yrit       誡
qlymr      誓
yrrmk      誤
yrcru      說
yrhgr      誥
yrowy      誨
yrhds      誘
yrkhg      誑
yrjbm      誼
yryrf      諒
yrff       談
yryrd      諄
yrnkm      誕
yrqmb      請
yrjka      諸
yrwd       課
yrhdv      諉
yrhsx      諂
yrbgr      調
yrog       誰
yromb      論
yrbsd      諍
yrybb      諦
yryhh      諺
yrdwf      諫
yrdmq      諱
yrtmd      謀
yrptd      諜
yrppa      諧
yrior      諮
yrtkr      諾
yrapp      謁
yrwb       謂
yrhni      諷
yromn      諭
yryfd      謎
yrybs      謗
yrcmc      謙
yrttb      講
yrtyu      謊
yrbou      謠
yrhhi      謝
bfqr       謄
yrtak      謨
yrtam      謹
yrsmh      謬
yrtmj      譁
yrtca      譜
yryia      識
yrnot      證
yrmbj      譚
yrnhb      譎
yrvii      譏
yrtgi      議
sjymr      譬
tkymr      警
yrwlj      譯
yrylr      譴
yrtoe      護
hcymr      譽
yrgwc      讀
vfok       變
yryrv      讓
yrnri      讒
